ano,mes,data,regiao,uf,cidade,tipo_acidente,periodo_dia,acidentes,feridos,mortes,chuva_mm,visibilidade,veiculos_envolvidos,nivel_gravidade
2017,8,2017-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Atropelamento,Tarde,19,11,0,14.8,Boa,27,Grave
2017,8,2017-08-01,Centro-Oeste,MT,Cuiabá,Capotamento,Noite,16,12,2,21.9,Moderada,34,Leve
2017,8,2017-08-01,Centro-Oeste,MS,Campo Grande,Capotamento,Tarde,17,12,2,55.2,Moderada,29,Grave
2017,8,2017-08-01,Sudeste,SP,São Paulo,Colisão,Madrugada,18,7,0,36.1,Boa,40,Crítico
2017,8,2017-08-01,Sudeste,SP,Campinas,Saída de pista,Noite,17,11,1,27.6,Muito ruim,37,Crítico
2017,8,2017-08-01,Sudeste,SP,Ribeirão Preto,Saída de pista,Manhã,15,9,0,8.8,Muito ruim,42,Crítico
2017,8,2017-08-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Madrugada,16,8,1,61.5,Ruim,30,Crítico
2017,8,2017-08-01,Sudeste,RJ,Niterói,Colisão,Tarde,19,10,1,7.9,Muito ruim,44,Crítico
2017,8,2017-08-01,Sudeste,RJ,Nova Iguaçu,Saída de pista,Tarde,16,12,1,8.7,Moderada,36,Grave
2017,8,2017-08-01,Sudeste,RJ,Petrópolis,Saída de pista,Noite,24,14,1,63.4,Muito ruim,39,Grave
2017,8,2017-08-01,Sudeste,MG,Belo Horizonte,Colisão,Manhã,17,10,3,28.9,Ruim,29,Leve
2017,8,2017-08-01,Sudeste,MG,Uberlândia,Colisão,Tarde,10,11,0,8.5,Muito ruim,42,Grave
2017,8,2017-08-01,Sudeste,MG,Juiz de Fora,Atropelamento,Madrugada,22,7,1,105.8,Muito ruim,42,Crítico
2017,8,2017-08-01,Sudeste,ES,Vitória,Atropelamento,Madrugada,17,8,0,13.4,Moderada,36,Crítico
2017,8,2017-08-01,Sudeste,ES,Vila Velha,Saída de pista,Noite,20,9,0,48.8,Moderada,31,Moderado
2017,8,2017-08-01,Sudeste,ES,Serra,Capotamento,Tarde,19,11,1,43.2,Moderada,30,Crítico
2017,8,2017-08-01,Sul,PR,Curitiba,Saída de pista,Tarde,29,15,1,24.2,Ruim,42,Leve
2017,8,2017-08-01,Sul,PR,Londrina,Saída de pista,Noite,21,9,1,70.0,Muito ruim,30,Grave
2017,8,2017-08-01,Sul,SC,Florianópolis,Colisão,Noite,24,9,0,33.6,Moderada,43,Leve
2017,8,2017-08-01,Sul,SC,Joinville,Colisão,Noite,17,17,1,55.4,Moderada,34,Crítico
2017,8,2017-08-01,Sul,RS,Porto Alegre,Colisão,Tarde,15,11,1,9.2,Ruim,33,Moderado
2017,8,2017-08-01,Sul,RS,Caxias do Sul,Atropelamento,Madrugada,23,6,0,19.4,Moderada,33,Leve
2017,9,2017-09-01,Norte,AM,Manaus,Colisão,Noite,27,12,1,5.5,Boa,38,Moderado
2017,9,2017-09-01,Norte,PA,Belém,Colisão,Noite,21,6,0,43.1,Moderada,41,Crítico
2017,9,2017-09-01,Norte,PA,Santarém,Colisão,Tarde,25,9,2,16.2,Moderada,28,Moderado
2017,9,2017-09-01,Norte,RO,Porto Velho,Capotamento,Madrugada,19,9,0,28.0,Boa,35,Grave
2017,9,2017-09-01,Norte,TO,Palmas,Atropelamento,Manhã,16,8,1,38.5,Ruim,35,Crítico
2017,9,2017-09-01,Nordeste,BA,Salvador,Colisão,Tarde,14,6,0,57.3,Ruim,30,Grave
2017,9,2017-09-01,Nordeste,BA,Feira de Santana,Capotamento,Madrugada,18,12,0,25.5,Muito ruim,29,Crítico
2017,9,2017-09-01,Nordeste,PE,Recife,Capotamento,Tarde,18,11,0,49.7,Boa,36,Crítico
2017,9,2017-09-01,Nordeste,PE,Jaboatão dos Guararapes,Saída de pista,Noite,22,11,0,45.9,Muito ruim,29,Grave
2017,9,2017-09-01,Nordeste,CE,Fortaleza,Capotamento,Tarde,15,10,1,23.1,Boa,49,Grave
2017,9,2017-09-01,Nordeste,CE,Juazeiro do Norte,Capotamento,Madrugada,21,8,1,59.8,Boa,38,Moderado
2017,9,2017-09-01,Nordeste,MA,São Luís,Colisão,Noite,23,10,1,25.8,Moderada,28,Leve
2017,9,2017-09-01,Nordeste,PB,João Pessoa,Saída de pista,Noite,22,10,1,90.3,Moderada,36,Moderado
2017,9,2017-09-01,Centro-Oeste,DF,Brasília,Atropelamento,Tarde,18,12,0,49.5,Ruim,43,Grave
2017,9,2017-09-01,Centro-Oeste,GO,Goiânia,Atropelamento,Noite,18,14,0,18.7,Boa,36,Moderado
2017,9,2017-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Saída de pista,Manhã,23,10,2,21.0,Ruim,32,Moderado
2017,9,2017-09-01,Centro-Oeste,MT,Cuiabá,Capotamento,Madrugada,21,12,3,36.7,Moderada,48,Moderado
2017,9,2017-09-01,Centro-Oeste,MS,Campo Grande,Saída de pista,Noite,19,10,1,38.0,Boa,33,Leve
2017,9,2017-09-01,Sudeste,SP,São Paulo,Saída de pista,Manhã,23,23,1,20.0,Muito ruim,26,Grave
2017,9,2017-09-01,Sudeste,SP,Campinas,Capotamento,Noite,18,10,1,14.8,Ruim,34,Leve
2017,9,2017-09-01,Sudeste,SP,Ribeirão Preto,Capotamento,Madrugada,19,6,1,44.7,Moderada,35,Leve
2017,9,2017-09-01,Sudeste,RJ,Rio de Janeiro,Capotamento,Noite,19,10,2,22.8,Boa,29,Leve
2017,9,2017-09-01,Sudeste,RJ,Niterói,Capotamento,Tarde,21,10,0,14.7,Boa,27,Grave
2017,9,2017-09-01,Sudeste,RJ,Nova Iguaçu,Atropelamento,Noite,14,9,0,18.4,Ruim,35,Crítico
2017,9,2017-09-01,Sudeste,RJ,Petrópolis,Capotamento,Manhã,31,11,0,42.8,Moderada,35,Grave
2017,9,2017-09-01,Sudeste,MG,Belo Horizonte,Capotamento,Tarde,20,16,1,41.4,Ruim,30,Crítico
2017,9,2017-09-01,Sudeste,MG,Uberlândia,Saída de pista,Noite,20,12,1,60.0,Ruim,36,Crítico
2017,9,2017-09-01,Sudeste,MG,Juiz de Fora,Atropelamento,Noite,30,12,2,7.4,Muito ruim,28,Crítico
2017,9,2017-09-01,Sudeste,ES,Vitória,Colisão,Noite,17,13,1,1.6,Moderada,44,Moderado
2017,9,2017-09-01,Sudeste,ES,Vila Velha,Saída de pista,Tarde,9,13,1,44.9,Muito ruim,38,Moderado
2017,9,2017-09-01,Sudeste,ES,Serra,Colisão,Manhã,19,8,0,14.4,Moderada,27,Crítico
2017,9,2017-09-01,Sul,PR,Curitiba,Colisão,Tarde,15,15,2,13.7,Ruim,34,Moderado
2017,9,2017-09-01,Sul,PR,Londrina,Capotamento,Noite,15,10,0,30.1,Ruim,28,Leve
2017,9,2017-09-01,Sul,SC,Florianópolis,Colisão,Noite,23,7,1,31.4,Boa,41,Crítico
2017,9,2017-09-01,Sul,SC,Joinville,Atropelamento,Manhã,19,7,1,43.8,Moderada,42,Leve
2017,9,2017-09-01,Sul,RS,Porto Alegre,Saída de pista,Manhã,20,10,1,10.2,Moderada,32,Crítico
2017,9,2017-09-01,Sul,RS,Caxias do Sul,Capotamento,Manhã,19,12,1,1.4,Moderada,46,Moderado
2017,10,2017-10-01,Norte,AM,Manaus,Saída de pista,Manhã,18,14,4,11.9,Ruim,29,Grave
2017,10,2017-10-01,Norte,PA,Belém,Colisão,Manhã,19,20,1,17.0,Boa,28,Crítico
2017,10,2017-10-01,Norte,PA,Santarém,Saída de pista,Manhã,22,13,0,22.6,Ruim,35,Moderado
2017,10,2017-10-01,Norte,RO,Porto Velho,Atropelamento,Madrugada,20,11,1,3.9,Ruim,39,Moderado
2017,10,2017-10-01,Norte,TO,Palmas,Colisão,Manhã,20,17,2,32.4,Boa,38,Leve
2017,10,2017-10-01,Nordeste,BA,Salvador,Capotamento,Tarde,19,23,1,31.6,Muito ruim,35,Crítico
2017,10,2017-10-01,Nordeste,BA,Feira de Santana,Atropelamento,Manhã,17,19,0,42.0,Muito ruim,35,Grave
2017,10,2017-10-01,Nordeste,PE,Recife,Colisão,Manhã,25,7,1,53.3,Muito ruim,32,Leve
2017,10,2017-10-01,Nordeste,PE,Jaboatão dos Guararapes,Atropelamento,Manhã,15,9,2,34.2,Moderada,23,Leve
2017,10,2017-10-01,Nordeste,CE,Fortaleza,Colisão,Tarde,26,12,1,45.1,Boa,37,Moderado
2017,10,2017-10-01,Nordeste,CE,Juazeiro do Norte,Atropelamento,Tarde,21,18,0,43.6,Boa,30,Leve
2017,10,2017-10-01,Nordeste,MA,São Luís,Colisão,Madrugada,25,14,1,22.6,Boa,30,Crítico
2017,10,2017-10-01,Nordeste,PB,João Pessoa,Colisão,Madrugada,18,11,1,7.8,Moderada,37,Moderado
2017,10,2017-10-01,Centro-Oeste,DF,Brasília,Colisão,Noite,18,17,2,30.3,Moderada,31,Moderado
2017,10,2017-10-01,Centro-Oeste,GO,Goiânia,Saída de pista,Noite,24,15,2,34.7,Muito ruim,45,Grave
2017,10,2017-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Saída de pista,Noite,21,17,0,11.3,Muito ruim,22,Leve
2017,10,2017-10-01,Centro-Oeste,MT,Cuiabá,Atropelamento,Tarde,21,14,2,33.5,Moderada,20,Grave
2017,10,2017-10-01,Centro-Oeste,MS,Campo Grande,Colisão,Manhã,23,17,0,9.4,Ruim,34,Grave
2017,10,2017-10-01,Sudeste,SP,São Paulo,Colisão,Manhã,21,8,1,35.3,Moderada,34,Leve
2017,10,2017-10-01,Sudeste,SP,Campinas,Capotamento,Tarde,14,8,2,49.4,Boa,34,Moderado
2017,10,2017-10-01,Sudeste,SP,Ribeirão Preto,Capotamento,Madrugada,24,11,1,9.2,Moderada,34,Leve
2017,10,2017-10-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Tarde,18,17,3,9.4,Muito ruim,42,Crítico
2017,10,2017-10-01,Sudeste,RJ,Niterói,Colisão,Noite,29,16,0,9.2,Ruim,43,Grave
2017,10,2017-10-01,Sudeste,RJ,Nova Iguaçu,Capotamento,Manhã,26,13,1,67.8,Moderada,26,Leve
2017,10,2017-10-01,Sudeste,RJ,Petrópolis,Colisão,Manhã,19,10,2,11.1,Moderada,38,Leve
2017,10,2017-10-01,Sudeste,MG,Belo Horizonte,Capotamento,Manhã,20,12,2,13.0,Muito ruim,40,Leve
2017,10,2017-10-01,Sudeste,MG,Uberlândia,Capotamento,Manhã,30,8,0,46.3,Ruim,34,Leve
2017,10,2017-10-01,Sudeste,MG,Juiz de Fora,Atropelamento,Tarde,18,9,2,21.5,Ruim,33,Leve
2017,10,2017-10-01,Sudeste,ES,Vitória,Atropelamento,Madrugada,21,12,2,20.3,Boa,34,Moderado
2017,10,2017-10-01,Sudeste,ES,Vila Velha,Atropelamento,Madrugada,17,12,1,24.4,Moderada,35,Grave
2017,10,2017-10-01,Sudeste,ES,Serra,Colisão,Manhã,22,12,1,5.0,Ruim,41,Moderado
2017,10,2017-10-01,Sul,PR,Curitiba,Saída de pista,Tarde,15,14,1,72.5,Ruim,34,Moderado
2017,10,2017-10-01,Sul,PR,Londrina,Atropelamento,Madrugada,17,12,1,4.2,Ruim,47,Grave
2017,10,2017-10-01,Sul,SC,Florianópolis,Colisão,Manhã,18,12,1,3.2,Boa,30,Grave
2017,10,2017-10-01,Sul,SC,Joinville,Capotamento,Madrugada,19,8,0,76.9,Moderada,34,Crítico
2017,10,2017-10-01,Sul,RS,Porto Alegre,Saída de pista,Noite,18,15,2,103.8,Moderada,37,Leve
2017,10,2017-10-01,Sul,RS,Caxias do Sul,Saída de pista,Tarde,22,18,1,14.2,Moderada,35,Crítico
2017,11,2017-11-01,Norte,AM,Manaus,Saída de pista,Tarde,18,8,0,37.0,Boa,32,Leve
2017,11,2017-11-01,Norte,PA,Belém,Atropelamento,Tarde,28,11,0,40.9,Ruim,34,Leve
2017,11,2017-11-01,Norte,PA,Santarém,Saída de pista,Manhã,14,12,0,9.6,Boa,35,Crítico
2017,11,2017-11-01,Norte,RO,Porto Velho,Colisão,Manhã,20,11,1,14.8,Moderada,40,Moderado
2017,11,2017-11-01,Norte,TO,Palmas,Saída de pista,Manhã,22,11,4,11.9,Ruim,34,Grave
2017,11,2017-11-01,Nordeste,BA,Salvador,Atropelamento,Manhã,21,14,0,31.5,Ruim,47,Grave
2017,11,2017-11-01,Nordeste,BA,Feira de Santana,Saída de pista,Madrugada,20,13,0,15.6,Moderada,30,Leve
2017,11,2017-11-01,Nordeste,PE,Recife,Capotamento,Tarde,21,11,0,55.2,Moderada,34,Moderado
2017,11,2017-11-01,Nordeste,PE,Jaboatão dos Guararapes,Colisão,Noite,19,13,2,21.7,Moderada,42,Crítico
2017,11,2017-11-01,Nordeste,CE,Fortaleza,Atropelamento,Tarde,23,12,2,22.7,Boa,33,Leve
2017,11,2017-11-01,Nordeste,CE,Juazeiro do Norte,Saída de pista,Tarde,24,10,0,37.2,Boa,33,Grave
2017,11,2017-11-01,Nordeste,MA,São Luís,Atropelamento,Madrugada,28,10,0,40.7,Boa,35,Crítico
2017,11,2017-11-01,Nordeste,PB,João Pessoa,Atropelamento,Madrugada,32,12,3,29.2,Ruim,43,Moderado
2017,11,2017-11-01,Centro-Oeste,DF,Brasília,Capotamento,Noite,23,9,1,37.0,Boa,38,Grave
2017,11,2017-11-01,Centro-Oeste,GO,Goiânia,Saída de pista,Tarde,22,13,4,26.0,Muito ruim,30,Moderado
2017,11,2017-11-01,Centro-Oeste,GO,Aparecida de Goiânia,Atropelamento,Noite,18,15,2,17.3,Moderada,38,Grave
2017,11,2017-11-01,Centro-Oeste,MT,Cuiabá,Saída de pista,Noite,20,9,3,16.9,Moderada,25,Leve
2017,11,2017-11-01,Centro-Oeste,MS,Campo Grande,Atropelamento,Manhã,14,11,2,2.9,Ruim,38,Moderado
2017,11,2017-11-01,Sudeste,SP,São Paulo,Colisão,Tarde,21,7,0,17.4,Boa,37,Moderado
2017,11,2017-11-01,Sudeste,SP,Campinas,Capotamento,Manhã,25,12,0,37.5,Moderada,36,Grave
2017,11,2017-11-01,Sudeste,SP,Ribeirão Preto,Saída de pista,Tarde,26,11,0,19.9,Boa,40,Grave
2017,11,2017-11-01,Sudeste,RJ,Rio de Janeiro,Saída de pista,Tarde,18,7,1,49.3,Moderada,34,Crítico
2017,11,2017-11-01,Sudeste,RJ,Niterói,Atropelamento,Noite,19,16,2,24.3,Moderada,36,Crítico
2017,11,2017-11-01,Sudeste,RJ,Nova Iguaçu,Colisão,Tarde,16,14,0,45.9,Moderada,36,Moderado
2017,11,2017-11-01,Sudeste,RJ,Petrópolis,Atropelamento,Noite,25,12,2,13.2,Moderada,34,Leve
2017,11,2017-11-01,Sudeste,MG,Belo Horizonte,Colisão,Tarde,19,6,0,26.4,Moderada,44,Leve
2017,11,2017-11-01,Sudeste,MG,Uberlândia,Capotamento,Madrugada,25,14,1,21.3,Muito ruim,34,Grave
2017,11,2017-11-01,Sudeste,MG,Juiz de Fora,Colisão,Tarde,21,15,0,20.7,Muito ruim,41,Crítico
2017,11,2017-11-01,Sudeste,ES,Vitória,Capotamento,Noite,28,13,1,31.9,Muito ruim,32,Grave
2017,11,2017-11-01,Sudeste,ES,Vila Velha,Colisão,Noite,22,10,0,13.1,Boa,36,Crítico
2017,11,2017-11-01,Sudeste,ES,Serra,Colisão,Tarde,18,13,0,52.8,Boa,28,Leve
2017,11,2017-11-01,Sul,PR,Curitiba,Capotamento,Noite,17,12,0,33.8,Boa,35,Moderado
2017,11,2017-11-01,Sul,PR,Londrina,Colisão,Madrugada,15,14,1,5.6,Moderada,38,Grave
2017,11,2017-11-01,Sul,SC,Florianópolis,Saída de pista,Noite,16,11,1,8.3,Moderada,38,Leve
2017,11,2017-11-01,Sul,SC,Joinville,Atropelamento,Tarde,20,6,1,30.5,Ruim,29,Grave
2017,11,2017-11-01,Sul,RS,Porto Alegre,Saída de pista,Madrugada,22,14,1,20.8,Ruim,33,Crítico
2017,11,2017-11-01,Sul,RS,Caxias do Sul,Capotamento,Manhã,19,6,1,33.3,Muito ruim,31,Leve
2017,12,2017-12-01,Norte,AM,Manaus,Atropelamento,Manhã,20,15,0,32.7,Ruim,32,Moderado
2017,12,2017-12-01,Norte,PA,Belém,Atropelamento,Tarde,23,9,1,19.3,Moderada,28,Leve
2017,12,2017-12-01,Norte,PA,Santarém,Capotamento,Noite,21,10,0,22.1,Boa,30,Crítico
2017,12,2017-12-01,Norte,RO,Porto Velho,Atropelamento,Madrugada,20,10,4,9.1,Moderada,32,Leve
2017,12,2017-12-01,Norte,TO,Palmas,Colisão,Noite,21,16,0,21.0,Muito ruim,29,Grave
2017,12,2017-12-01,Nordeste,BA,Salvador,Atropelamento,Manhã,18,16,0,26.6,Muito ruim,33,Grave
2017,12,2017-12-01,Nordeste,BA,Feira de Santana,Colisão,Tarde,20,4,1,37.6,Ruim,39,Leve
2017,12,2017-12-01,Nordeste,PE,Recife,Capotamento,Manhã,21,16,0,14.9,Ruim,29,Moderado
2017,12,2017-12-01,Nordeste,PE,Jaboatão dos Guararapes,Colisão,Madrugada,25,7,2,38.8,Moderada,37,Leve
2017,12,2017-12-01,Nordeste,CE,Fortaleza,Atropelamento,Noite,13,9,0,25.8,Ruim,32,Grave
2017,12,2017-12-01,Nordeste,CE,Juazeiro do Norte,Capotamento,Madrugada,17,6,0,45.1,Muito ruim,26,Moderado
2017,12,2017-12-01,Nordeste,MA,São Luís,Atropelamento,Manhã,11,13,2,67.5,Muito ruim,29,Crítico
2017,12,2017-12-01,Nordeste,PB,João Pessoa,Atropelamento,Noite,18,10,1,18.4,Ruim,33,Crítico
2017,12,2017-12-01,Centro-Oeste,DF,Brasília,Atropelamento,Noite,15,4,0,8.9,Boa,34,Moderado
2017,12,2017-12-01,Centro-Oeste,GO,Goiânia,Atropelamento,Manhã,19,13,0,33.5,Muito ruim,31,Leve
2017,12,2017-12-01,Centro-Oeste,GO,Aparecida de Goiânia,Atropelamento,Tarde,22,18,1,23.8,Moderada,33,Crítico
2017,12,2017-12-01,Centro-Oeste,MT,Cuiabá,Atropelamento,Manhã,14,8,1,25.8,Ruim,30,Crítico
2017,12,2017-12-01,Centro-Oeste,MS,Campo Grande,Atropelamento,Noite,20,8,2,56.7,Muito ruim,32,Grave
2017,12,2017-12-01,Sudeste,SP,São Paulo,Atropelamento,Tarde,15,8,2,21.1,Boa,36,Crítico
2017,12,2017-12-01,Sudeste,SP,Campinas,Saída de pista,Noite,29,9,1,17.2,Ruim,23,Crítico
2017,12,2017-12-01,Sudeste,SP,Ribeirão Preto,Atropelamento,Madrugada,20,10,3,15.2,Moderada,39,Leve
2017,12,2017-12-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Tarde,21,17,1,34.2,Ruim,39,Leve
2017,12,2017-12-01,Sudeste,RJ,Niterói,Capotamento,Manhã,23,15,0,21.1,Boa,33,Crítico
2017,12,2017-12-01,Sudeste,RJ,Nova Iguaçu,Atropelamento,Madrugada,22,11,0,39.5,Muito ruim,32,Leve
2017,12,2017-12-01,Sudeste,RJ,Petrópolis,Atropelamento,Tarde,18,10,0,13.2,Moderada,42,Grave
2017,12,2017-12-01,Sudeste,MG,Belo Horizonte,Saída de pista,Manhã,24,9,0,92.7,Muito ruim,33,Leve
2017,12,2017-12-01,Sudeste,MG,Uberlândia,Saída de pista,Manhã,16,14,2,5.1,Boa,30,Moderado
2017,12,2017-12-01,Sudeste,MG,Juiz de Fora,Colisão,Noite,17,17,1,30.5,Boa,30,Leve
2017,12,2017-12-01,Sudeste,ES,Vitória,Capotamento,Madrugada,17,13,0,22.6,Moderada,35,Moderado
2017,12,2017-12-01,Sudeste,ES,Vila Velha,Saída de pista,Manhã,29,9,0,32.9,Moderada,33,Crítico
2017,12,2017-12-01,Sudeste,ES,Serra,Capotamento,Manhã,15,9,0,11.3,Muito ruim,29,Moderado
2017,12,2017-12-01,Sul,PR,Curitiba,Atropelamento,Manhã,17,14,1,16.7,Ruim,33,Leve
2017,12,2017-12-01,Sul,PR,Londrina,Saída de pista,Noite,15,10,1,2.7,Moderada,27,Crítico
2017,12,2017-12-01,Sul,SC,Florianópolis,Atropelamento,Madrugada,21,12,3,31.1,Moderada,34,Grave
2017,12,2017-12-01,Sul,SC,Joinville,Capotamento,Madrugada,14,13,2,34.6,Muito ruim,37,Grave
2017,12,2017-12-01,Sul,RS,Porto Alegre,Saída de pista,Tarde,21,25,2,87.3,Ruim,36,Moderado
2017,12,2017-12-01,Sul,RS,Caxias do Sul,Saída de pista,Madrugada,21,7,1,29.9,Boa,35,Crítico
2018,1,2018-01-01,Norte,AM,Manaus,Atropelamento,Madrugada,13,10,0,21.7,Boa,26,Leve
2018,1,2018-01-01,Norte,PA,Belém,Saída de pista,Tarde,25,12,0,14.7,Muito ruim,37,Leve
2018,1,2018-01-01,Norte,PA,Santarém,Capotamento,Manhã,20,13,0,46.8,Ruim,40,Grave
2018,1,2018-01-01,Norte,RO,Porto Velho,Saída de pista,Tarde,22,16,1,19.0,Boa,43,Leve
2018,1,2018-01-01,Norte,TO,Palmas,Saída de pista,Manhã,14,8,0,49.3,Moderada,36,Leve
2018,1,2018-01-01,Nordeste,BA,Salvador,Colisão,Madrugada,23,17,1,1.9,Ruim,48,Grave
2018,1,2018-01-01,Nordeste,BA,Feira de Santana,Atropelamento,Manhã,17,18,3,5.8,Moderada,30,Leve
2018,1,2018-01-01,Nordeste,PE,Recife,Atropelamento,Tarde,20,12,0,10.5,Muito ruim,34,Moderado
2018,1,2018-01-01,Nordeste,PE,Jaboatão dos Guararapes,Saída de pista,Madrugada,27,16,2,10.6,Boa,37,Grave
2018,1,2018-01-01,Nordeste,CE,Fortaleza,Capotamento,Tarde,19,13,2,26.3,Boa,32,Leve
2018,1,2018-01-01,Nordeste,CE,Juazeiro do Norte,Atropelamento,Manhã,25,12,1,24.1,Muito ruim,37,Leve
2018,1,2018-01-01,Nordeste,MA,São Luís,Colisão,Madrugada,21,11,1,17.1,Muito ruim,44,Moderado
2018,1,2018-01-01,Nordeste,PB,João Pessoa,Colisão,Madrugada,29,18,0,28.4,Ruim,39,Grave
2018,1,2018-01-01,Centro-Oeste,DF,Brasília,Capotamento,Tarde,16,10,0,11.7,Moderada,33,Moderado
2018,1,2018-01-01,Centro-Oeste,GO,Goiânia,Saída de pista,Noite,20,5,3,34.5,Muito ruim,37,Crítico
2018,1,2018-01-01,Centro-Oeste,GO,Aparecida de Goiânia,Capotamento,Madrugada,23,12,0,5.8,Moderada,35,Leve
2018,1,2018-01-01,Centro-Oeste,MT,Cuiabá,Capotamento,Noite,23,11,1,15.4,Boa,39,Leve
2018,1,2018-01-01,Centro-Oeste,MS,Campo Grande,Colisão,Madrugada,20,17,2,49.0,Moderada,32,Grave
2018,1,2018-01-01,Sudeste,SP,São Paulo,Colisão,Manhã,20,8,0,34.2,Moderada,31,Crítico
2018,1,2018-01-01,Sudeste,SP,Campinas,Capotamento,Manhã,19,10,0,46.6,Muito ruim,31,Leve
2018,1,2018-01-01,Sudeste,SP,Ribeirão Preto,Atropelamento,Tarde,12,16,0,35.5,Muito ruim,42,Grave
2018,1,2018-01-01,Sudeste,RJ,Rio de Janeiro,Colisão,Noite,21,14,3,1.3,Ruim,38,Leve
2018,1,2018-01-01,Sudeste,RJ,Niterói,Atropelamento,Madrugada,25,8,2,36.1,Boa,40,Crítico
2018,1,2018-01-01,Sudeste,RJ,Nova Iguaçu,Atropelamento,Noite,23,10,1,18.6,Ruim,38,Crítico
2018,1,2018-01-01,Sudeste,RJ,Petrópolis,Capotamento,Noite,17,7,0,62.6,Muito ruim,31,Grave
2018,1,2018-01-01,Sudeste,MG,Belo Horizonte,Saída de pista,Tarde,24,11,0,9.1,Boa,43,Grave
2018,1,2018-01-01,Sudeste,MG,Uberlândia,Capotamento,Madrugada,23,12,2,7.0,Ruim,36,Grave
2018,1,2018-01-01,Sudeste,MG,Juiz de Fora,Capotamento,Manhã,18,11,0,16.2,Ruim,44,Grave
2018,1,2018-01-01,Sudeste,ES,Vitória,Saída de pista,Tarde,18,13,1,29.3,Moderada,45,Leve
2018,1,2018-01-01,Sudeste,ES,Vila Velha,Atropelamento,Madrugada,20,13,2,25.6,Boa,42,Grave
2018,1,2018-01-01,Sudeste,ES,Serra,Atropelamento,Noite,19,12,0,31.6,Boa,37,Crítico
2018,1,2018-01-01,Sul,PR,Curitiba,Colisão,Tarde,14,16,2,59.1,Moderada,35,Crítico
2018,1,2018-01-01,Sul,PR,Londrina,Saída de pista,Madrugada,21,14,2,28.9,Boa,31,Leve
2018,1,2018-01-01,Sul,SC,Florianópolis,Atropelamento,Manhã,21,12,2,5.1,Boa,41,Grave
2018,1,2018-01-01,Sul,SC,Joinville,Colisão,Tarde,16,11,2,13.8,Ruim,34,Leve
2018,1,2018-01-01,Sul,RS,Porto Alegre,Atropelamento,Madrugada,19,10,3,35.0,Muito ruim,41,Crítico
2018,1,2018-01-01,Sul,RS,Caxias do Sul,Saída de pista,Manhã,17,21,2,26.0,Muito ruim,33,Crítico
2018,2,2018-02-01,Norte,AM,Manaus,Saída de pista,Manhã,19,16,1,2.1,Ruim,40,Leve
2018,2,2018-02-01,Norte,PA,Belém,Saída de pista,Madrugada,15,12,1,21.1,Boa,32,Leve
2018,2,2018-02-01,Norte,PA,Santarém,Atropelamento,Noite,24,15,1,10.8,Ruim,51,Grave
2018,2,2018-02-01,Norte,RO,Porto Velho,Atropelamento,Madrugada,23,13,0,10.5,Muito ruim,30,Moderado
2018,2,2018-02-01,Norte,TO,Palmas,Saída de pista,Manhã,16,10,0,24.4,Moderada,28,Moderado
2018,2,2018-02-01,Nordeste,BA,Salvador,Colisão,Manhã,18,11,2,32.7,Ruim,34,Moderado
2018,2,2018-02-01,Nordeste,BA,Feira de Santana,Capotamento,Noite,15,16,3,30.3,Muito ruim,27,Crítico
2018,2,2018-02-01,Nordeste,PE,Recife,Atropelamento,Madrugada,17,13,1,17.6,Moderada,33,Grave
2018,2,2018-02-01,Nordeste,PE,Jaboatão dos Guararapes,Capotamento,Noite,13,13,1,12.4,Muito ruim,43,Crítico
2018,2,2018-02-01,Nordeste,CE,Fortaleza,Atropelamento,Noite,17,14,2,23.5,Moderada,33,Moderado
2018,2,2018-02-01,Nordeste,CE,Juazeiro do Norte,Capotamento,Manhã,19,17,1,41.1,Muito ruim,36,Leve
2018,2,2018-02-01,Nordeste,MA,São Luís,Atropelamento,Noite,20,11,0,0.8,Ruim,30,Grave
2018,2,2018-02-01,Nordeste,PB,João Pessoa,Atropelamento,Manhã,12,13,1,43.3,Boa,30,Moderado
2018,2,2018-02-01,Centro-Oeste,DF,Brasília,Atropelamento,Manhã,26,12,0,40.3,Ruim,24,Moderado
2018,2,2018-02-01,Centro-Oeste,GO,Goiânia,Capotamento,Manhã,16,15,3,63.7,Moderada,35,Moderado
2018,2,2018-02-01,Centro-Oeste,GO,Aparecida de Goiânia,Colisão,Noite,20,11,2,23.1,Ruim,42,Grave
2018,2,2018-02-01,Centro-Oeste,MT,Cuiabá,Capotamento,Tarde,12,15,2,20.1,Muito ruim,23,Crítico
2018,2,2018-02-01,Centro-Oeste,MS,Campo Grande,Atropelamento,Noite,23,11,1,26.9,Ruim,30,Crítico
2018,2,2018-02-01,Sudeste,SP,São Paulo,Atropelamento,Tarde,20,15,2,14.7,Muito ruim,42,Crítico
2018,2,2018-02-01,Sudeste,SP,Campinas,Saída de pista,Manhã,16,14,0,39.9,Ruim,44,Crítico
2018,2,2018-02-01,Sudeste,SP,Ribeirão Preto,Colisão,Noite,25,10,1,19.1,Moderada,32,Crítico
